Location;Date;Microestacion;Time;Estacion;Number_Collar;Obs;tipo_gas;Exp_Flux;Exp_R2;Latitude;Longitude;Treatment;soilp_t_IV;T_med_ifapa;Rad_ifapa;Pp_ifapa;Dias_ultima_pp;Pp_acumulada_7;EVI;LSWI;NDVI;NDWI;Thermal;albedo;dif
portugos;03/02/2023;Micro_collar_17-20;10:54:00;Invierno;20;1;CO2;3.46055;0.997294;36.95451;-3.30137;VP;5;7.7;14.8;0;5;1.2;0.3569958;0.456073338;0.834456208;-0.747021082;286.0284218;0.07328514;1
portugos;03/02/2023;Micro_collar_21-24;11:01:00;Invierno;22;1;CO2;1.83402;0.985031;36.9545;-3.3013;BS;5;7.7;14.8;0;5;1.2;0.320417901;0.433571997;0.761485826;-0.730196831;285.8438487;0.07415149;1
portugos;03/02/2023;Micro_collar_21-24;11:04:00;Invierno;23;1;CO2;2.26334;0.985453;36.95452;-3.301292;BS;5.2;7.7;14.8;0;5;1.2;0.320417901;0.433571997;0.761485826;-0.730196831;285.8438487;0.07415149;1
portugos;03/02/2023;Micro_collar_21-24;11:07:00;Invierno;24;1;CO2;1.98851;0.988295;36.95452;-3.301275;BS;9.9;7.7;14.8;0;5;1.2;0.33800564;0.425343019;0.833852544;-0.780241935;285.8438487;0.07081732;1
portugos;03/02/2023;Micro_collar_1-4;9:57:00;Invierno;1;1;CH4;-0.276654;0.909916;36.9547;-3.301;VP;15.5;7.7;14.8;0;5;1.2;0.311776885;0.44499179;0.774193548;-0.755610973;285.7515622;0.07269761;1
portugos;03/02/2023;Micro_collar_13-16;10:42:00;Invierno;16;1;CH4;-0.269791;0.975595;36.95461;-3.301192;BS;6;7.7;14.8;0;5;1.2;0.355750487;0.466566491;0.814126394;-0.76571687;285.8438487;0.07614031;1
portugos;03/02/2023;Micro_collar_5-8;10:09:00;Invierno;5;1;CH4;-0.240752;0.962018;36.95477;-3.301175;BS;10.6;7.7;14.8;0;5;1.2;0.337615283;0.454398709;0.83503055;-0.776244455;285.7515622;0.07151313;1
portugos;03/02/2023;Micro_collar_13-16;10:39:00;Invierno;15;1;CH4;-0.229643;0.939364;36.95459;-3.301242;BS;5.8;7.7;14.8;0;5;1.2;0.355750487;0.466566491;0.814126394;-0.76571687;285.8438487;0.07614031;1
portugos;03/02/2023;Micro_collar_21-24;11:04:00;Invierno;23;1;CH4;-0.209246;0.942166;36.95452;-3.301292;BS;5.2;7.7;14.8;0;5;1.2;0.320417901;0.433571997;0.761485826;-0.730196831;285.8438487;0.07415149;1
portugos;03/02/2023;Micro_collar_1-4;10:03:00;Invierno;3;1;CH4;-0.192991;0.950948;36.95477;-3.301067;VP;13.1;7.7;14.8;0;5;1.2;0.317557877;0.409127302;0.78680203;-0.761761762;285.7515622;0.07339283;1
portugos;03/02/2023;Micro_collar_5-8;10:12:00;Invierno;6;1;CH4;-0.192979;0.947569;36.95479;-3.301175;BS;9.3;7.7;14.8;0;5;1.2;0.337615283;0.454398709;0.83503055;-0.776244455;285.7515622;0.07151313;1
portugos;03/02/2023;Micro_collar_21-24;11:01:00;Invierno;22;1;CH4;-0.181281;0.948773;36.9545;-3.3013;BS;5;7.7;14.8;0;5;1.2;0.320417901;0.433571997;0.761485826;-0.730196831;285.8438487;0.07415149;1
portugos;03/02/2023;Micro_collar_5-8;10:18:00;Invierno;8;1;CH4;-0.151304;0.881258;36.95475;-3.30121;BS;8.1;7.7;14.8;0;5;1.2;0.363317516;0.48962818;0.861124694;-0.756345178;285.7515622;0.07517964;1
portugos;03/02/2023;Micro_collar_17-20;10:54:00;Invierno;20;1;CH4;-0.138751;0.915619;36.95451;-3.30137;VP;5;7.7;14.8;0;5;1.2;0.3569958;0.456073338;0.834456208;-0.747021082;286.0284218;0.07328514;1
portugos;03/02/2023;Micro_collar_9-12;10:21:00;Invierno;9;1;CH4;-0.124744;0.861412;36.95466;-3.30127;VP;7.6;7.7;14.8;0;5;1.2;0.336473201;0.464256368;0.848547718;-0.77666999;285.8438487;0.07299259;1
portugos;03/02/2023;Micro_collar_21-24;11:07:00;Invierno;24;1;CH4;-0.113667;0.879536;36.95452;-3.301275;BS;9.9;7.7;14.8;0;5;1.2;0.33800564;0.425343019;0.833852544;-0.780241935;285.8438487;0.07081732;1
nacimiento;03/11/2022;Micro_collar_1-4;9:40:00;Otono;2;1;CO2;2.15132;0.991734;37.08397;-2.675395;VP;20.3;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_1-4;9:43:00;Otono;3;1;CO2;1.10627;0.975689;37.08397;-2.675398;VP;20.1;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_1-4;9:46:00;Otono;4;1;CO2;1.66226;0.984037;37.08396;-2.675428;VP;19.9;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_5-8;9:50:00;Otono;5;1;CO2;1.04391;0.962467;37.08396;-2.675447;BS;19.5;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_5-8;9:53:00;Otono;6;1;CO2;1.85578;0.99053;37.08391;-2.675465;BS;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_5-8;9:59:00;Otono;8;1;CO2;2.66478;0.996896;37.08389;-2.675477;BS;19.7;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_9-12;10:02:00;Otono;9;1;CO2;1.79949;0.993081;37.08389;-2.675485;VP;19.7;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_9-12;10:05:00;Otono;10;1;CO2;1.38563;0.986946;37.08389;-2.67552;VP;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_9-12;10:08:00;Otono;11;1;CO2;1.27459;0.974329;37.08387;-2.675517;VP;19.1;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_13-16;10:15:00;Otono;13;1;CO2;1.26253;0.960468;37.08376;-2.675528;BS;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;302.0213374;0.09028843;2
nacimiento;03/11/2022;Micro_collar_13-16;10:18:00;Otono;14;1;CO2;1.00728;0.920126;37.08375;-2.675517;BS;19.5;14.4;7.5;0;22;0;0.333633535;0.24244373;0.729632945;-0.614035088;302.0213374;0.09148469;2
nacimiento;03/11/2022;Micro_collar_17-20;10:37:00;Otono;18;1;CO2;0.900943;0.908941;37.08387;-2.675622;VP;18.9;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;301.5393966;0.08738268;2
nacimiento;03/11/2022;Micro_collar_17-20;10:43:00;Otono;19;1;CO2;0.889469;0.931598;37.08377;-2.675678;VP;19.1;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;301.5393966;0.08738268;2
nacimiento;03/11/2022;Micro_collar_17-20;10:46:00;Otono;20;1;CO2;1.71803;0.976831;37.08376;-2.67565;VP;19.1;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;302.0213374;0.08738268;2
nacimiento;03/11/2022;Micro_collar_21-24;10:49:00;Otono;21;1;CO2;0.744177;0.929106;37.08378;-2.675645;BS;19.5;14.4;7.5;0;22;0;0.302219738;0.233072917;0.665787159;-0.616040956;302.0213374;0.09232267;2
nacimiento;03/11/2022;Micro_collar_5-8;9:59:00;Otono;8;1;CH4;-0.873852;0.99788;37.08389;-2.675477;BS;19.7;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_17-20;10:46:00;Otono;20;1;CH4;-0.836076;0.994638;37.08376;-2.67565;VP;19.1;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;302.0213374;0.08738268;2
nacimiento;03/11/2022;Micro_collar_1-4;9:46:00;Otono;4;1;CH4;-0.780739;0.9946;37.08396;-2.675428;VP;19.9;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_17-20;10:37:00;Otono;18;1;CH4;-0.655203;0.994475;37.08387;-2.675622;VP;18.9;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;301.5393966;0.08738268;2
nacimiento;03/11/2022;Micro_collar_5-8;9:53:00;Otono;6;1;CH4;-0.526048;0.994168;37.08391;-2.675465;BS;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_13-16;10:18:00;Otono;14;1;CH4;-0.5229;0.990921;37.08375;-2.675517;BS;19.5;14.4;7.5;0;22;0;0.333633535;0.24244373;0.729632945;-0.614035088;302.0213374;0.09148469;2
nacimiento;03/11/2022;Micro_collar_9-12;10:08:00;Otono;11;1;CH4;-0.452143;0.988844;37.08387;-2.675517;VP;19.1;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_5-8;9:50:00;Otono;5;1;CH4;-0.449616;0.991634;37.08396;-2.675447;BS;19.5;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_17-20;10:43:00;Otono;19;1;CH4;-0.423298;0.981966;37.08377;-2.675678;VP;19.1;14.4;7.5;0;22;0;0.288445413;0.176954733;0.6692607;-0.578656854;301.5393966;0.08738268;2
nacimiento;03/11/2022;Micro_collar_13-16;10:15:00;Otono;13;1;CH4;-0.361998;0.975997;37.08376;-2.675528;BS;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;302.0213374;0.09028843;2
nacimiento;03/11/2022;Micro_collar_9-12;10:05:00;Otono;10;1;CH4;-0.306833;0.974353;37.08389;-2.67552;VP;19.3;14.4;7.5;0;22;0;0.300837776;0.217618271;0.67279247;-0.601716738;301.5393966;0.09028843;2
nacimiento;03/11/2022;Micro_collar_21-24;10:49:00;Otono;21;1;CH4;-0.276294;0.966464;37.08378;-2.675645;BS;19.5;14.4;7.5;0;22;0;0.302219738;0.233072917;0.665787159;-0.616040956;302.0213374;0.09232267;2
nacimiento;03/11/2022;Micro_collar_1-4;9:43:00;Otono;3;1;CH4;-0.268976;0.971838;37.08397;-2.675398;VP;20.1;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
nacimiento;03/11/2022;Micro_collar_1-4;9:40:00;Otono;2;1;CH4;-0.157689;0.920082;37.08397;-2.675395;VP;20.3;14.4;7.5;0;22;0;0.278802788;0.189591078;0.62962963;-0.57989228;301.5393966;0.09074369;2
portugos;04/01/2023;Micro_collar_1-4;10:17:00;Invierno;1;1;CO2;1.37127;0.978652;36.95471;-3.30106;VP;13.4;9;10.8;0;18;0;0.349691449;0.472468233;0.772011121;-0.698046181;285.6319315;0.07992048;1
portugos;04/01/2023;Micro_collar_1-4;10:20:00;Invierno;2;1;CO2;2.09871;0.992203;36.95475;-3.301023;VP;11.6;9;10.8;0;18;0;0.349691449;0.472468233;0.772011121;-0.698046181;285.6319315;0.07992048;1
portugos;04/01/2023;Micro_collar_1-4;10:27:00;Invierno;3;1;CO2;2.38352;0.982141;36.95475;-3.301102;VP;11;9;10.8;0;18;0;0.367781026;0.450222883;0.800738007;-0.721340388;285.6319315;0.07935692;1
portugos;04/01/2023;Micro_collar_5-8;10:34:00;Invierno;5;1;CO2;2.35953;0.988825;36.95475;-3.301192;BS;10.3;9;10.8;0;18;0;0.342775729;0.460417487;0.78957529;-0.719851577;285.6319315;0.07765792;1
portugos;04/01/2023;Micro_collar_5-8;10:37:00;Invierno;6;1;CO2;2.24735;0.988531;36.95475;-3.301195;BS;11;9;10.8;0;18;0;0.342775729;0.460417487;0.78957529;-0.719851577;285.6319315;0.07765792;1
portugos;04/01/2023;Micro_collar_5-8;10:43:00;Invierno;8;1;CO2;1.63738;0.986443;36.95478;-3.301253;BS;10.4;9;10.8;0;18;0;0.349047479;0.454263566;0.793499044;-0.714808044;285.6319315;0.08047277;1
portugos;04/01/2023;Micro_collar_9-12;10:46:00;Invierno;9;1;CO2;2.16433;0.986005;36.95463;-3.301338;VP;9.9;9;10.8;0;18;0;0.337456133;0.430881164;0.803362201;-0.702741703;285.6797838;0.07893226;1
portugos;04/01/2023;Micro_collar_9-12;10:53:00;Invierno;11;1;CO2;2.18302;0.990662;36.95461;-3.301327;VP;9.3;9;10.8;0;18;0;0.337456133;0.430881164;0.803362201;-0.702741703;285.6797838;0.07893226;1
portugos;04/01/2023;Micro_collar_9-12;10:56:00;Invierno;12;1;CO2;2.47231;0.992396;36.9546;-3.301313;VP;9.5;9;10.8;0;18;0;0.337456133;0.430881164;0.803362201;-0.702741703;285.6797838;0.07893226;1
portugos;04/01/2023;Micro_collar_13-16;10:59:00;Invierno;13;1;CO2;1.5466;0.97905;36.95458;-3.301308;BS;10.1;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_13-16;11:08:00;Invierno;15;1;CO2;3.20004;0.995578;36.95456;-3.301243;BS;10.1;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_13-16;11:11:00;Invierno;16;1;CO2;1.74021;0.975431;36.95456;-3.301217;BS;9.8;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_17-20;11:14:00;Invierno;17;1;CO2;2.56034;0.984171;36.95457;-3.30132;VP;9.5;9;10.8;0;18;0;0.331197488;0.422114609;0.795211411;-0.690167866;285.8062505;0.07604776;1
portugos;04/01/2023;Micro_collar_17-20;11:22:00;Invierno;19;1;CO2;1.58005;0.965553;36.95452;-3.301375;VP;9;9;10.8;0;18;0;0.361539431;0.465272591;0.781207444;-0.696498054;285.8062505;0.07991416;1
portugos;04/01/2023;Micro_collar_17-20;11:27:00;Invierno;20;1;CO2;2.77024;0.979883;36.95453;-3.301417;VP;9.1;9;10.8;0;18;0;0.361539431;0.465272591;0.781207444;-0.696498054;285.8062505;0.07991416;1
portugos;04/01/2023;Micro_collar_21-24;11:38:00;Invierno;22;1;CO2;2.0367;0.97926;36.9545;-3.301335;BS;9.3;9;10.8;0;18;0;0.308424846;0.405315615;0.738951696;-0.681073025;285.6797838;0.07700156;1
portugos;04/01/2023;Micro_collar_21-24;11:41:00;Invierno;23;1;CO2;2.34273;0.989861;36.95451;-3.3013;BS;9.6;9;10.8;0;18;0;0.308424846;0.405315615;0.738951696;-0.681073025;285.6797838;0.07700156;1
portugos;04/01/2023;Micro_collar_21-24;11:44:00;Invierno;24;1;CO2;2.40814;0.992742;36.95452;-3.301267;BS;10.1;9;10.8;0;18;0;0.331197488;0.422114609;0.795211411;-0.690167866;285.6797838;0.07604776;1
portugos;04/01/2023;Micro_collar_9-12;10:56:00;Invierno;12;1;CH4;-0.285842;0.978863;36.9546;-3.301313;VP;9.5;9;10.8;0;18;0;0.337456133;0.430881164;0.803362201;-0.702741703;285.6797838;0.07893226;1
portugos;04/01/2023;Micro_collar_13-16;11:11:00;Invierno;16;1;CH4;-0.230492;0.928445;36.95456;-3.301217;BS;9.8;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_21-24;11:41:00;Invierno;23;1;CH4;-0.165827;0.914645;36.95451;-3.3013;BS;9.6;9;10.8;0;18;0;0.308424846;0.405315615;0.738951696;-0.681073025;285.6797838;0.07700156;1
portugos;04/01/2023;Micro_collar_5-8;10:34:00;Invierno;5;1;CH4;-0.158161;0.904043;36.95475;-3.301192;BS;10.3;9;10.8;0;18;0;0.342775729;0.460417487;0.78957529;-0.719851577;285.6319315;0.07765792;1
portugos;04/01/2023;Micro_collar_13-16;10:59:00;Invierno;13;1;CH4;-0.15712;0.942917;36.95458;-3.301308;BS;10.1;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_9-12;10:53:00;Invierno;11;1;CH4;-0.156404;0.92647;36.95461;-3.301327;VP;9.3;9;10.8;0;18;0;0.337456133;0.430881164;0.803362201;-0.702741703;285.6797838;0.07893226;1
portugos;04/01/2023;Micro_collar_1-4;10:27:00;Invierno;3;1;CH4;-0.135679;0.852513;36.95475;-3.301102;VP;11;9;10.8;0;18;0;0.367781026;0.450222883;0.800738007;-0.721340388;285.6319315;0.07935692;1
portugos;04/01/2023;Micro_collar_5-8;10:37:00;Invierno;6;1;CH4;-0.13008;0.862496;36.95475;-3.301195;BS;11;9;10.8;0;18;0;0.342775729;0.460417487;0.78957529;-0.719851577;285.6319315;0.07765792;1
portugos;04/01/2023;Micro_collar_13-16;11:08:00;Invierno;15;1;CH4;-0.123147;0.855836;36.95456;-3.301243;BS;10.1;9;10.8;0;18;0;0.355020921;0.459022701;0.810023866;-0.727562642;285.6797838;0.07856442;1
portugos;04/01/2023;Micro_collar_1-4;10:17:00;Invierno;1;1;CH4;-0.0921452;0.82859;36.95471;-3.30106;VP;13.4;9;10.8;0;18;0;0.349691449;0.472468233;0.772011121;-0.698046181;285.6319315;0.07992048;1
portugos;04/05/2023;Micro_collar_9-12;11:48:00;Primavera;12;1;CH4;-0.649968;0.993341;36.95462;-3.301305;VP;19.5;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_13-16;11:51:00;Primavera;13;1;CH4;-0.586387;0.993352;36.95452;-3.301367;BS;19.9;18.3;22.8;0;58;0;0.309308802;0.260457334;0.480026195;-0.451509313;292.0202109;0.12838131;4
portugos;04/05/2023;Micro_collar_13-16;12:00:00;Primavera;16;1;CH4;-0.573764;0.991832;36.95454;-3.301302;BS;19.9;18.3;22.8;0;58;0;0.309308802;0.260457334;0.480026195;-0.451509313;292.0202109;0.12838131;4
portugos;04/05/2023;Micro_collar_9-12;11:45:00;Primavera;11;1;CH4;-0.547328;0.98977;36.95462;-3.301308;VP;19.3;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_1-4;11:19:00;Primavera;3;1;CH4;-0.502078;0.985345;36.95477;-3.301133;VP;21.9;18.3;22.8;0;58;0;0.288764141;0.232091691;0.461590755;-0.434289526;291.7672774;0.12713838;4
portugos;04/05/2023;Micro_collar_21-24;12:18:00;Primavera;22;1;CH4;-0.437166;0.986169;36.95448;-3.301263;BS;19.9;18.3;22.8;0;58;0;0.263564919;0.223597122;0.421598128;-0.415917416;292.0202109;0.12839835;4
portugos;04/05/2023;Micro_collar_5-8;11:25:00;Primavera;5;1;CH4;-0.361627;0.981088;36.95475;-3.301242;BS;21.1;18.3;22.8;0;58;0;0.283307489;0.243165468;0.455525606;-0.435215947;291.7672774;0.12657161;4
portugos;04/05/2023;Micro_collar_21-24;12:22:00;Primavera;23;1;CH4;-0.342464;0.983248;36.9545;-3.301273;BS;19.9;18.3;22.8;0;58;0;0.263564919;0.223597122;0.421598128;-0.415917416;292.0202109;0.12839835;4
portugos;04/05/2023;Micro_collar_5-8;11:30:00;Primavera;6;1;CH4;-0.334609;0.973244;36.95478;-3.301285;BS;20.7;18.3;22.8;0;58;0;0.283307489;0.243165468;0.455525606;-0.435215947;291.7672774;0.12657161;4
portugos;04/05/2023;Micro_collar_13-16;11:57:00;Primavera;15;1;CH4;-0.328007;0.981184;36.95458;-3.301307;BS;20.3;18.3;22.8;0;58;0;0.309308802;0.260457334;0.480026195;-0.451509313;292.0202109;0.12838131;4
portugos;04/05/2023;Micro_collar_1-4;11:13:00;Primavera;1;1;CO2;0.629446;0.906153;36.95471;-3.30111;VP;21.3;18.3;22.8;0;58;0;0.277592531;0.244035642;0.44459279;-0.428382838;291.7672774;0.12744449;4
portugos;04/05/2023;Micro_collar_1-4;11:16:00;Primavera;2;1;CO2;0.992699;0.948388;36.95474;-3.301117;VP;21.5;18.3;22.8;0;58;0;0.277592531;0.244035642;0.44459279;-0.428382838;291.7672774;0.12744449;4
portugos;04/05/2023;Micro_collar_1-4;11:16:00;Primavera;2;1;CH4;-0.292353;0.9705;36.95474;-3.301117;VP;21.5;18.3;22.8;0;58;0;0.277592531;0.244035642;0.44459279;-0.428382838;291.7672774;0.12744449;4
portugos;04/05/2023;Micro_collar_1-4;11:19:00;Primavera;3;1;CO2;2.42141;0.982532;36.95477;-3.301133;VP;21.9;18.3;22.8;0;58;0;0.288764141;0.232091691;0.461590755;-0.434289526;291.7672774;0.12713838;4
portugos;04/05/2023;Micro_collar_5-8;11:25:00;Primavera;5;1;CO2;1.81437;0.98097;36.95475;-3.301242;BS;21.1;18.3;22.8;0;58;0;0.283307489;0.243165468;0.455525606;-0.435215947;291.7672774;0.12657161;4
portugos;04/05/2023;Micro_collar_5-8;11:30:00;Primavera;6;1;CO2;1.44121;0.978905;36.95478;-3.301285;BS;20.7;18.3;22.8;0;58;0;0.283307489;0.243165468;0.455525606;-0.435215947;291.7672774;0.12657161;4
portugos;04/05/2023;Micro_collar_5-8;11:36:00;Primavera;8;1;CO2;1.29452;0.925092;36.9548;-3.301262;BS;20.1;18.3;22.8;0;58;0;0.29647641;0.25635896;0.462408516;-0.449868074;291.7672774;0.12750326;4
portugos;04/05/2023;Micro_collar_9-12;11:39:00;Primavera;9;1;CO2;1.00944;0.900833;36.95466;-3.301282;VP;19.7;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_9-12;11:45:00;Primavera;11;1;CO2;0.998728;0.967843;36.95462;-3.301308;VP;19.3;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_9-12;11:48:00;Primavera;12;1;CO2;1.46962;0.972962;36.95462;-3.301305;VP;19.5;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_13-16;11:51:00;Primavera;13;1;CO2;1.01681;0.940218;36.95452;-3.301367;BS;19.9;18.3;22.8;0;58;0;0.309308802;0.260457334;0.480026195;-0.451509313;292.0202109;0.12838131;4
portugos;04/05/2023;Micro_collar_13-16;11:57:00;Primavera;15;1;CO2;1.04472;0.931524;36.95458;-3.301307;BS;20.3;18.3;22.8;0;58;0;0.309308802;0.260457334;0.480026195;-0.451509313;292.0202109;0.12838131;4
portugos;04/05/2023;Micro_collar_17-20;12:03:00;Primavera;17;1;CO2;2.26623;0.989244;36.95454;-3.301345;VP;19.5;18.3;22.8;0;58;0;0.282569899;0.225824964;0.452073419;-0.435483871;292.1295875;0.12662138;4
portugos;04/05/2023;Micro_collar_17-20;12:09:00;Primavera;19;1;CO2;1.67151;0.977834;36.95451;-3.301365;VP;19.1;18.3;22.8;0;58;0;0.290474156;0.233304916;0.456375839;-0.434236616;292.1295875;0.12759516;4
portugos;04/05/2023;Micro_collar_17-20;12:12:00;Primavera;20;1;CO2;1.1792;0.955691;36.95453;-3.301398;VP;19.5;18.3;22.8;0;58;0;0.290474156;0.233304916;0.456375839;-0.434236616;292.1295875;0.12759516;4
portugos;04/05/2023;Micro_collar_21-24;12:22:00;Primavera;23;1;CO2;1.24987;0.965294;36.9545;-3.301273;BS;19.9;18.3;22.8;0;58;0;0.263564919;0.223597122;0.421598128;-0.415917416;292.0202109;0.12839835;4
portugos;04/05/2023;Micro_collar_21-24;12:25:00;Primavera;24;1;CO2;1.54275;0.980693;36.95451;-3.301277;BS;20.7;18.3;22.8;0;58;0;0.282569899;0.225824964;0.452073419;-0.435483871;292.0202109;0.12662138;4
portugos;04/05/2023;Micro_collar_5-8;11:36:00;Primavera;8;1;CH4;-0.258992;0.966472;36.9548;-3.301262;BS;20.1;18.3;22.8;0;58;0;0.29647641;0.25635896;0.462408516;-0.449868074;291.7672774;0.12750326;4
portugos;04/05/2023;Micro_collar_9-12;11:39:00;Primavera;9;1;CH4;-0.193235;0.897318;36.95466;-3.301282;VP;19.7;18.3;22.8;0;58;0;0.282987414;0.246015648;0.461590755;-0.440053583;292.0202109;0.12579684;4
portugos;04/05/2023;Micro_collar_21-24;12:25:00;Primavera;24;1;CH4;-0.18349;0.939986;36.95451;-3.301277;BS;20.7;18.3;22.8;0;58;0;0.282569899;0.225824964;0.452073419;-0.435483871;292.0202109;0.12662138;4
portugos;04/05/2023;Micro_collar_17-20;12:03:00;Primavera;17;1;CH4;-0.178108;0.910231;36.95454;-3.301345;VP;19.5;18.3;22.8;0;58;0;0.282569899;0.225824964;0.452073419;-0.435483871;292.1295875;0.12662138;4
portugos;04/05/2023;Micro_collar_17-20;12:09:00;Primavera;19;1;CH4;-0.125397;0.894927;36.95451;-3.301365;VP;19.1;18.3;22.8;0;58;0;0.290474156;0.233304916;0.456375839;-0.434236616;292.1295875;0.12759516;4
nacimiento;04/07/2023;Micro_collar_1-4;9:54:00;Verano;2;1;CO2;1.80604;0.960346;37.08398;-2.67535;VP;26.4;27.7;30.4;0;13;0;0.25352869;0.036324272;0.442732753;-0.436;307.6439803;0.12946705;0
nacimiento;04/07/2023;Micro_collar_1-4;10:01:00;Verano;4;1;CO2;1.62797;0.976466;37.08393;-2.675413;VP;26.9;27.7;30.4;0;13;0;0.25352869;0.036324272;0.442732753;-0.436;307.6439803;0.12946705;0
nacimiento;04/07/2023;Micro_collar_9-12;10:18:00;Verano;9;1;CH4;-0.861594;0.996297;37.08393;-2.675452;VP;27.5;27.7;30.4;0;13;0;0.25352869;0.036324272;0.442732753;-0.436;307.6439803;0.12946705;0
nacimiento;04/07/2023;Micro_collar_5-8;10:04:00;Verano;5;1;CO2;1.2095;0.963119;37.08389;-2.675455;BS;27.2;27.7;30.4;0;13;0;0.25352869;0.036324272;0.442732753;-0.436;307.6439803;0.12946705;0
nacimiento;04/07/2023;Micro_collar_5-8;10:08:00;Verano;6;1;CO2;3.16827;0.993416;37.08389;-2.675445;BS;27.2;27.7;30.4;0;13;0;0.272287759;0.038636909;0.482191781;-0.459204316;307.6439803;0.12686043;0
nacimiento;04/07/2023;Micro_collar_5-8;10:14:00;Verano;8;1;CO2;2.25865;0.958007;37.08389;-2.67544;BS;27.5;27.7;30.4;0;13;0;0.272287759;0.038636909;0.482191781;-0.459204316;307.6439803;0.12686043;0
nacimiento;04/07/2023;Micro_collar_9-12;10:18:00;Verano;9;1;CO2;3.28786;0.994914;37.08393;-2.675452;VP;27.5;27.7;30.4;0;13;0;0.25352869;0.036324272;0.442732753;-0.436;307.6439803;0.12946705;0
nacimiento;04/07/2023;Micro_collar_9-12;10:22:00;Verano;10;1;CO2;2.51758;0.979102;37.08394;-2.675462;VP;;27.7;30.4;0;13;0;0.272287759;0.038636909;0.482191781;-0.459204316;307.6439803;0.12686043;0
